ERXFZAKSNG,60,42,30,46,60,27,96,83,5,64,82,0,93,0,89,39,74,58,95,88,31,17,91,54,4,59,51,38,33,8,48,35,23,38,15,13,78,8,50,0,85,11,37,54,86,96,77,99,60,59,17,74,28,41,90,98,54,7,54,9,41,95,40,64,23,75,46,81,95,62,67,34,31,17,77,57,68,17,27,61,51,31,46,19,37,52,99,50,11,23,63,100,56,21,100,85,26,26,37,20,27,71,79,79,71,56,37,37,12,40,95,39,74,83,96,1,77,69,58,32,92,56,85,1,74,33,31,20,19,56,89,22,90,89,66,18,37,99,40,40,37,27,97,58,70,85,61,54,90,49,37,2,56,10,47,33,92,62,59,79,95,91,22,42,48,96,50,95,39,62,7,18,62,8,68,30,100,70,76,98,85,14,96,50,22,71,94,89,61,67,71,19,15,36,79,4,16,51,6,7,89,41,31,24,9,27,14,22,100,49,29,1,4,55,91,60,6,16,67,52,78,59,68,71,23,32,26,48,47,66,48,7,66,69,26,51,97,27,81,19,15,40,50,59,26,44,9,80,93,64,65,98,39,50,4,57,67,16,46,66,70,47,33,82,5,17,73,82,97,45,61,29,65,40,59,85,94,23,56,54,19,34,76,9,0,17,25,56,14,45,59,16,0,84,39,71,40,81,92,10,18,61,52,93,7,48,28,1,82,45,51,24,4,50,31,84,83,56,76,81,19,100,9,1,83,28,23,92,58,0,3,22,29,67,14,41,87,90,62,67,2,83,63,77,6,3,41,46,67,97,49,46,5,3,56,98,91,100,2,65,34,57,82,44,68,83,11,36,52,33,61,10,33,33,74,18,69,77,74,46,86,6,74,76,25,62,91,79,58,16,93,0,40,2,18,14,2,52,82,52,76,13,97,81,59,94,5,9,100,81,92,44,46,48,59,25,56,3,2,7,40,47,83,36,44,5,70,50,89,82,54,71,24,34,0,4,29,59,36,15,47,39,16,39,9,94,67,87,38,69,97,74,67,27,2,61,55,63,84,61,97,67,65,91,96,11,25,46,56,44,44,22,79,49,69,59,80,82,91,22,29,100,100,8,14,6,48,22,89,95,9,55,61,61,98,24,4,89,96,76,25142
IQHODIICRO,79,66,96,4,80,0,53,58,35,12,6,23,34,11,20,36,6,39,40,1,61,58,72,76,61,46,28,22,85,86,79,27,68,44,80,35,68,67,26,72,80,49,87,20,29,79,61,33,66,47,55,25,9,44,69,6,18,7,49,43,16,53,0,98,94,80,62,7,16,89,22,94,50,20,14,23,27,100,82,50,48,56,76,8,15,61,25,50,36,79,58,3,48,26,77,64,8,90,40,61,99,49,2,69,64,91,42,96,45,100,31,94,68,86,74,46,96,76,69,86,25,49,92,74,32,19,5,58,81,25,67,63,53,82,98,28,75,49,75,85,70,31,38,6,43,38,76,24,69,61,90,81,21,22,85,31,33,10,64,28,62,38,52,47,36,65,41,18,98,19,79,66,66,34,15,5,86,47,45,25,92,84,73,54,10,57,70,84,32,73,16,77,55,48,10,49,3,9,15,60,34,93,18,100,46,28,99,75,8,54,57,49,58,52,68,61,34,90,84,49,1,91,56,87,0,5,20,37,4,83,5,2,49,23,41,17,52,80,37,38,50,69,87,78,77,93,90,22,30,91,21,94,15,40,74,64,27,0,93,36,65,46,71,70,43,74,39,58,42,52,31,81,13,26,59,23,74,75,14,100,27,74,85,4,79,54,94,78,83,66,62,32,43,98,79,79,89,15,11,82,22,70,39,39,20,3,3,0,42,69,37,45,86,40,35,69,38,88,17,9,72,89,46,65,74,55,94,9,61,32,86,82,20,7,55,19,31,97,48,64,13,83,40,78,27,88,12,17,59,2,50,4,78,45,33,56,3,47,82,14,87,48,12,43,0,35,77,47,57,30,47,27,34,99,70,5,55,75,98,78,64,82,26,90,82,8,47,38,33,86,97,97,87,87,18,98,31,2,46,46,60,24,47,18,84,34,49,83,66,85,18,84,21,62,38,12,85,52,86,8,3,8,11,76,30,100,86,14,42,81,40,63,0,55,45,91,39,79,87,0,47,62,13,83,82,24,100,29,13,4,43,10,92,19,93,9,12,19,20,61,65,74,94,87,22,52,62,68,44,46,84,99,67,94,66,85,89,48,52,59,68,16,70,6,58,54,19,16,93,73,67,3,60,18,88,24,85,14,78,72,25379
LRZAIRZJEU,11,16,86,79,12,99,87,25,0,67,52,1,85,94,0,93,94,24,13,76,61,83,74,89,47,78,25,40,6,53,20,52,100,37,43,46,58,90,40,54,53,5,88,37,22,36,75,92,48,5,74,87,22,100,95,44,81,39,65,51,72,100,65,60,8,33,42,91,85,12,78,31,27,73,45,80,91,65,8,91,80,73,57,42,48,38,14,15,75,69,14,92,78,44,4,76,38,23,99,26,72,56,62,98,52,10,59,51,82,11,78,82,59,65,3,96,44,53,0,78,88,27,78,68,61,47,87,22,65,40,29,45,44,51,4,52,97,47,93,95,79,43,98,41,69,37,100,47,75,5,1,67,90,2,39,43,74,15,85,78,84,45,14,49,78,84,16,60,5,49,43,76,31,95,25,20,32,55,5,68,12,33,97,86,41,9,42,21,99,22,80,52,47,55,79,87,88,2,55,89,36,33,61,10,91,9,59,12,49,92,54,27,1,18,48,48,27,52,72,54,5,0,97,16,48,32,27,46,64,79,66,63,35,67,47,1,32,83,29,64,66,97,38,22,22,79,47,25,44,37,18,14,72,44,55,9,14,46,77,65,33,51,13,99,86,75,49,98,86,31,68,58,47,27,10,21,23,0,48,64,39,61,47,4,56,82,36,40,88,23,78,29,7,49,38,40,9,82,85,89,100,62,28,8,77,83,16,13,79,23,66,49,89,12,45,87,31,34,82,84,45,67,74,66,85,34,17,99,69,58,55,25,55,23,84,78,88,72,21,95,5,36,56,15,22,69,91,9,95,87,42,59,2,80,80,91,14,97,65,3,78,9,97,43,78,11,66,28,24,97,29,1,19,12,50,5,68,72,77,3,89,25,99,53,100,8,56,58,29,98,14,31,97,49,22,48,77,79,18,42,34,61,50,41,96,52,52,18,30,77,18,93,44,56,50,46,32,64,11,94,73,61,65,83,16,71,40,7,12,62,71,54,23,89,59,34,74,92,8,68,52,91,60,60,81,79,20,88,48,10,52,56,14,84,9,35,93,28,95,100,66,52,41,31,61,78,30,86,22,33,12,90,71,76,92,31,35,73,88,87,40,50,39,18,46,15,57,42,3,88,16,67,57,24,91,77,36,94,39,93,26012
CMVVDIATYV,13,78,8,59,39,50,29,33,9,26,2,20,54,31,89,30,6,50,37,58,71,26,88,36,20,77,61,91,4,8,52,79,54,38,98,33,34,72,32,56,79,41,96,70,73,34,25,93,83,30,48,96,41,79,62,84,87,100,96,49,2,3,42,36,42,59,62,93,19,50,59,37,86,15,97,53,37,98,7,19,80,5,69,99,28,39,95,34,3,34,33,85,63,49,13,41,100,49,80,72,58,40,62,77,11,32,61,61,18,90,95,57,99,86,43,95,81,42,32,65,10,1,88,84,19,75,97,83,10,54,25,14,58,59,98,16,43,82,2,18,2,58,7,67,42,69,31,31,29,48,13,70,98,61,15,31,57,93,50,95,48,78,64,39,88,86,37,87,26,85,72,80,70,7,53,78,84,71,98,9,14,97,75,4,60,75,87,53,63,97,55,94,25,22,42,90,50,88,3,86,20,12,20,76,5,15,83,11,26,74,32,56,79,61,36,0,43,5,60,22,69,10,72,42,56,74,26,96,97,52,72,47,87,94,16,31,17,76,30,36,30,60,62,96,77,84,30,19,75,70,72,71,56,45,83,73,49,77,43,26,22,65,53,92,59,30,89,65,12,46,44,99,82,65,31,22,64,77,56,22,53,45,9,83,17,26,13,42,42,78,51,98,73,30,60,100,36,7,4,30,12,29,84,12,84,30,85,22,3,52,28,75,92,76,14,51,100,25,65,21,1,38,95,9,81,61,5,25,15,29,29,63,22,86,67,33,16,17,19,33,75,76,34,35,48,19,76,33,63,64,93,90,0,17,66,65,52,98,32,98,60,75,25,72,53,43,66,14,24,3,93,20,99,64,6,26,81,17,4,10,91,89,68,37,68,35,96,69,39,85,77,100,77,38,6,91,42,8,91,46,86,88,64,37,8,46,18,42,27,34,37,35,93,26,5,20,3,20,96,98,93,42,77,44,73,54,60,92,32,52,95,86,60,62,9,42,26,53,50,78,55,67,73,53,76,39,0,39,50,91,90,19,18,38,4,12,46,13,14,81,72,44,36,59,66,43,72,87,0,28,89,16,14,26,59,39,69,66,76,29,67,94,29,40,8,88,36,65,65,1,1,58,23,69,77,80,42,7,90,79,25574
SRLPDVKGUJ,40,82,68,15,86,33,50,25,40,75,6,32,8,51,37,68,38,27,6,67,100,83,52,44,11,23,12,79,62,91,95,74,74,19,26,90,39,78,57,30,88,10,55,15,82,1,37,58,98,46,77,0,65,70,68,44,39,47,10,54,18,76,70,34,84,53,0,49,31,77,8,70,54,11,59,19,93,63,46,51,14,75,64,80,47,50,70,67,59,10,91,41,15,85,73,49,91,89,7,35,78,67,18,48,41,40,55,55,25,67,58,52,55,75,6,24,17,28,89,88,97,32,85,5,89,11,83,50,21,54,34,87,46,93,62,27,38,16,61,54,23,60,29,39,65,31,8,69,26,8,100,38,94,79,10,40,62,65,89,33,34,90,40,32,13,48,68,10,57,9,3,42,63,38,22,33,13,59,26,56,99,49,86,41,97,92,62,8,92,80,77,27,44,36,53,76,55,26,92,14,30,82,64,12,27,78,94,58,22,3,63,86,19,26,59,84,85,64,29,84,45,54,91,97,50,93,21,25,52,70,51,48,98,52,95,24,66,44,4,84,97,27,100,24,76,20,86,77,50,82,40,21,39,23,92,58,2,3,22,78,23,90,56,69,41,63,90,22,79,12,83,59,10,89,71,67,57,98,61,23,98,7,13,34,62,4,4,9,88,81,74,29,38,17,97,70,82,77,22,66,41,62,11,46,35,27,90,69,67,38,73,47,28,56,2,1,17,26,76,84,18,17,46,63,8,12,69,99,27,60,52,97,3,87,12,40,26,34,94,81,13,88,80,62,82,46,96,14,35,41,57,83,4,36,31,21,23,34,86,31,50,60,82,44,62,99,19,63,99,70,10,10,71,36,46,47,18,36,84,35,31,66,71,39,77,11,42,33,66,44,71,58,89,45,9,53,58,63,13,91,75,25,62,11,49,43,47,36,87,72,20,35,96,42,67,22,63,51,40,74,3,45,52,38,32,25,86,68,96,52,38,57,98,98,67,11,15,87,56,69,13,63,55,70,33,98,25,56,50,88,64,73,40,32,6,88,94,72,13,57,68,93,77,87,95,76,87,80,36,28,28,99,10,44,39,76,100,87,99,85,45,28,18,45,7,5,35,32,19,9,94,9,11,31,99,36,6,49,37,13,25478
QNYRZGXUEC,37,78,41,71,94,58,65,95,77,46,5,31,69,91,26,76,37,41,52,92,62,51,75,57,24,40,60,63,73,38,51,6,35,97,82,8,96,49,48,91,14,4,33,29,4,1,69,11,10,31,38,61,24,8,21,49,34,58,89,63,42,37,62,12,1,61,2,54,39,95,12,97,17,79,99,95,21,35,100,4,63,17,87,88,60,36,81,15,60,52,14,33,24,15,27,17,68,98,67,65,49,79,90,59,49,66,27,78,31,72,63,38,23,54,15,90,18,14,30,90,100,35,11,10,10,43,89,26,93,17,30,23,70,88,90,1,34,53,2,92,16,92,3,44,46,6,54,61,2,45,65,61,76,73,46,23,50,11,32,81,92,69,47,6,84,32,89,87,8,42,20,51,35,64,15,69,29,31,12,53,99,80,59,39,86,65,70,42,87,69,87,81,87,0,83,32,90,45,95,49,50,88,43,78,84,32,87,53,71,74,61,2,63,26,59,64,33,79,73,96,37,43,83,5,97,21,47,13,63,52,73,87,37,30,29,71,74,99,0,47,81,54,26,71,97,64,7,98,98,88,61,7,8,88,15,67,18,82,16,96,30,37,45,28,63,12,58,8,35,63,4,98,73,50,10,3,91,3,95,23,7,65,89,3,73,30,16,81,85,53,37,88,69,16,1,43,72,11,38,7,45,99,80,88,50,0,88,47,34,3,72,75,29,29,61,89,39,93,96,68,77,89,38,53,77,16,82,31,99,1,24,38,36,49,98,42,33,11,19,1,11,5,55,100,8,28,52,30,94,79,61,43,3,43,30,73,85,12,47,27,0,29,34,44,52,3,90,53,26,75,9,83,47,9,12,42,33,46,7,79,12,0,23,71,73,23,36,80,80,60,12,96,78,11,66,88,26,100,31,91,51,57,5,40,40,51,26,89,2,60,98,90,87,63,65,27,78,60,10,53,99,52,99,35,39,19,51,8,8,74,46,98,62,63,60,71,70,32,0,13,43,58,94,2,90,14,77,58,30,8,17,64,27,41,76,58,41,52,15,48,45,46,21,91,23,15,89,8,55,96,55,57,68,53,33,90,88,78,2,2,80,75,4,55,2,35,24,71,92,53,16,33,49,46,69,20,80,54,76,61,24877
YNMAYSSRCM,39,63,5,14,62,65,24,20,70,46,100,88,67,85,70,66,84,32,69,72,95,0,30,62,54,31,95,69,37,17,38,12,69,28,73,81,56,79,66,24,99,58,79,61,90,97,16,74,37,55,31,66,25,83,59,90,72,47,57,33,59,44,61,83,4,80,5,60,96,70,92,94,47,42,3,2,2,11,27,41,59,71,19,67,88,75,85,30,5,48,54,71,54,53,0,36,73,27,51,79,14,24,73,93,31,71,39,38,8,88,75,62,34,87,88,23,98,22,68,59,74,40,85,31,12,42,67,74,46,76,80,9,93,91,69,99,28,46,71,71,6,31,30,96,68,91,54,64,43,97,9,14,87,81,50,44,61,62,90,74,16,25,6,3,28,96,95,3,26,11,35,96,77,88,82,72,18,46,39,97,83,72,6,14,51,57,84,67,43,32,70,85,79,65,21,40,11,48,16,72,99,7,34,67,56,17,81,40,27,34,77,65,43,24,75,78,51,92,93,77,17,50,38,48,76,33,65,88,85,6,24,24,38,1,27,56,56,24,61,35,12,100,34,74,67,80,42,8,51,21,85,88,43,44,60,85,68,92,46,10,24,51,41,69,35,19,98,79,45,89,91,71,91,24,26,4,6,36,0,40,59,60,35,31,57,4,0,16,30,32,40,91,81,45,63,75,42,30,75,30,50,19,87,65,65,89,12,16,57,61,25,89,70,27,67,30,59,56,35,1,0,36,12,50,15,31,64,60,26,55,6,21,85,27,82,96,89,92,22,24,24,66,17,29,15,36,36,36,35,55,51,96,67,78,37,90,27,57,22,25,36,72,57,34,54,76,4,21,15,80,7,50,74,3,58,32,74,47,97,41,49,58,47,96,75,64,3,3,60,27,45,81,71,27,31,71,57,30,22,36,17,43,44,94,11,63,61,5,62,92,5,6,68,55,4,100,30,88,14,63,59,16,52,39,36,100,6,70,72,99,74,75,87,6,38,74,19,91,8,74,93,10,60,82,61,27,4,0,51,31,19,13,26,58,100,91,54,96,55,73,2,48,9,14,0,83,41,79,24,19,47,26,29,16,50,20,4,40,69,4,94,35,73,25,23,24,9,91,19,36,9,10,5,43,19,29,24,16,54,4,24661
RUEPJDYGCT,14,59,60,67,63,7,26,68,45,62,39,46,13,8,39,63,78,55,4,72,76,47,27,96,40,4,83,96,91,74,59,72,20,4,60,16,64,75,16,94,99,2,12,21,10,17,28,52,51,32,16,48,9,89,29,95,32,55,27,71,97,44,84,63,1,56,53,73,46,74,59,34,65,58,40,91,28,5,74,3,86,81,68,33,68,87,88,50,87,94,80,60,18,21,61,15,97,50,86,62,86,28,28,37,60,66,67,17,97,44,92,85,100,74,23,91,57,19,100,39,17,45,56,28,66,17,44,16,69,36,47,11,31,52,77,7,70,12,41,61,60,68,0,88,2,6,94,35,71,98,82,73,85,24,20,75,95,63,66,96,25,24,47,77,38,21,23,10,52,72,73,76,43,26,65,74,39,66,13,63,14,29,3,83,14,22,84,3,15,37,86,9,2,86,61,85,84,54,13,39,64,93,6,5,27,58,4,15,82,48,5,35,81,58,21,59,15,79,50,21,40,45,28,62,83,74,14,7,64,34,89,91,15,37,28,59,56,88,93,78,2,34,33,95,98,3,35,10,54,79,26,57,44,44,42,29,67,69,63,70,97,2,1,61,55,65,28,93,66,3,79,55,42,72,17,16,11,33,86,9,37,2,10,53,42,96,85,76,69,19,20,45,74,59,24,88,82,88,53,2,67,55,31,38,89,42,62,2,50,57,76,39,90,22,7,78,31,61,48,92,60,99,18,27,32,26,38,27,87,5,85,73,99,90,57,66,23,33,32,3,64,82,96,34,100,21,36,14,20,33,63,58,85,43,68,26,91,79,54,75,54,60,81,71,75,31,4,69,35,16,79,82,75,66,20,32,89,67,99,20,41,63,23,44,63,2,27,71,58,26,15,60,33,60,97,74,21,19,7,52,15,14,79,11,10,60,55,3,38,1,21,36,21,3,18,51,43,18,81,75,40,69,67,92,24,33,68,71,67,30,34,43,47,71,30,18,34,11,37,16,85,10,96,66,54,31,37,62,80,43,99,76,73,44,59,33,29,76,79,5,73,4,3,6,6,81,5,67,52,62,9,82,86,46,8,27,15,96,77,0,4,12,92,29,85,86,14,80,69,41,36,13,19,96,48,19,64,42,100,33,24500
EMRKWMGEUV,4,74,47,11,11,49,82,75,87,37,23,12,65,69,0,0,68,92,60,26,80,77,23,85,58,37,64,61,93,99,40,91,30,95,11,86,84,99,24,59,7,64,88,45,99,45,91,18,75,17,88,62,42,69,35,90,96,70,4,83,0,69,38,22,15,94,63,4,71,84,78,23,23,25,0,90,89,51,76,85,97,95,92,94,29,14,28,10,17,2,29,79,46,23,37,70,4,28,39,9,66,35,75,52,21,5,49,57,2,35,52,54,74,16,83,50,39,82,59,96,73,80,57,0,4,22,9,91,44,78,69,49,18,6,95,73,49,17,48,65,62,59,54,25,3,52,32,67,94,84,33,15,90,29,67,45,7,91,54,43,3,53,66,48,46,20,22,26,63,86,93,4,34,64,90,25,31,97,2,66,48,96,67,0,22,76,67,1,82,64,48,98,2,17,94,9,95,32,25,63,6,3,95,34,14,88,59,43,10,100,18,95,19,84,27,36,61,34,99,36,74,1,36,75,20,37,42,21,79,49,89,47,87,68,93,88,79,22,4,41,54,42,12,17,11,19,39,47,80,49,27,39,5,47,72,94,71,26,48,22,63,69,86,63,32,18,46,88,60,15,74,99,4,71,99,51,43,41,27,67,58,64,96,6,59,77,19,94,92,43,41,85,68,100,90,64,43,42,94,31,39,12,43,13,79,1,98,94,52,3,75,36,39,49,54,10,30,27,96,36,52,52,60,87,34,39,23,80,16,55,29,15,81,69,42,74,100,99,62,34,36,56,16,22,80,65,21,22,44,89,0,41,57,98,87,20,73,89,23,39,94,35,99,48,89,43,91,12,47,36,86,44,79,29,71,15,73,99,42,19,38,41,1,66,38,83,61,9,92,84,6,17,40,3,77,13,93,77,31,20,81,45,57,68,32,63,4,39,75,98,84,97,96,69,88,81,1,20,51,20,65,82,35,92,43,51,42,37,29,82,41,4,8,17,69,55,24,84,52,28,5,85,8,5,3,55,33,35,9,61,59,28,55,5,11,95,44,61,14,0,41,5,9,95,83,10,36,85,64,58,4,77,14,76,4,53,67,7,37,71,30,36,1,14,44,90,31,65,28,84,28,2,79,58,68,27,39,52,88,78,24960
VCSDSMGTYM,27,84,1,15,59,99,73,66,9,33,16,34,10,94,38,83,58,73,93,75,20,69,79,63,9,57,97,59,85,19,93,94,4,98,86,1,90,30,65,17,33,1,42,89,17,1,63,11,12,53,6,5,35,39,72,41,59,15,28,28,63,49,31,14,23,69,14,0,93,12,59,13,54,68,81,23,79,41,61,63,71,29,56,82,72,79,79,29,64,73,65,49,45,23,98,48,53,74,58,39,19,29,12,66,81,70,72,39,8,76,25,74,35,86,88,0,94,67,96,24,55,39,25,30,28,61,3,86,26,4,13,1,51,52,71,39,31,49,41,14,18,89,3,36,28,68,47,72,74,49,17,46,16,56,8,44,50,53,30,42,6,83,76,64,1,61,70,91,75,8,22,29,19,74,11,72,55,81,3,63,25,0,73,58,52,73,81,35,100,15,2,38,51,39,74,51,6,43,19,66,54,93,59,100,29,84,89,30,76,50,62,24,80,41,68,75,67,13,21,86,15,83,41,13,12,81,60,53,12,94,83,21,68,81,90,46,57,93,25,27,12,82,16,73,33,4,19,28,99,34,33,45,71,28,25,43,77,72,76,12,99,79,32,34,51,18,3,12,2,82,96,72,14,9,31,26,79,94,21,74,96,77,49,28,86,81,12,8,100,94,32,91,5,38,38,27,85,0,86,49,36,6,60,94,39,61,12,16,32,70,72,49,86,62,40,41,25,98,49,92,25,77,0,100,89,25,72,43,15,5,43,33,56,88,81,41,92,10,57,83,32,42,62,30,10,9,12,92,77,73,68,57,81,22,84,7,55,87,80,36,85,96,17,23,49,15,33,4,7,42,94,16,49,69,13,41,33,86,88,47,94,65,51,37,22,52,55,3,85,29,39,64,47,17,35,93,79,89,66,53,68,92,6,24,24,8,89,73,30,35,46,28,29,99,48,24,32,14,13,40,6,59,0,44,88,9,85,34,22,5,83,40,73,7,52,5,77,19,78,94,75,90,16,1,32,79,6,47,56,24,95,43,91,27,51,48,67,57,4,68,54,40,65,86,32,85,32,97,31,32,29,50,31,46,15,24,29,81,37,46,99,78,1,85,74,68,17,97,6,87,94,61,5,69,21,55,63,92,27,89,24442
KRSGRJPFZO,67,20,31,65,10,45,25,77,63,58,29,77,37,71,31,70,96,25,65,55,79,69,61,62,8,39,59,87,4,87,92,8,14,8,54,29,35,72,40,29,34,52,94,61,92,78,4,18,54,83,15,61,59,77,8,84,36,52,13,60,11,53,54,49,64,41,20,40,57,94,43,86,11,73,77,20,32,51,87,19,10,1,36,2,32,9,44,60,17,5,79,57,18,61,94,73,7,14,13,46,49,98,87,4,91,90,25,35,63,100,14,41,8,90,85,19,6,54,100,71,33,100,85,61,28,16,47,24,94,64,27,85,72,49,34,56,3,98,68,89,50,48,4,65,22,18,6,57,30,91,37,84,10,91,4,43,82,58,42,65,48,27,61,59,54,25,97,77,11,40,55,10,41,35,55,33,25,13,25,7,74,44,9,13,89,56,84,52,77,79,49,52,49,35,21,69,35,11,48,73,81,95,13,81,67,77,23,51,37,74,7,64,68,63,71,0,4,95,95,20,55,50,68,8,60,100,36,54,82,7,37,17,86,39,53,84,84,33,8,22,56,30,99,3,5,25,62,98,14,46,69,92,89,79,36,57,97,37,47,2,44,64,88,30,30,17,67,73,16,72,90,43,92,23,25,92,85,23,94,62,84,37,100,53,9,13,16,82,58,61,41,0,46,33,67,59,68,92,77,19,62,62,48,15,71,28,65,40,55,84,5,2,75,29,56,97,79,65,49,46,14,0,51,4,18,43,17,1,90,54,34,9,35,48,26,13,93,60,97,23,34,62,20,12,74,61,47,41,33,90,79,47,42,29,91,74,72,13,67,42,55,95,34,68,80,69,31,72,68,68,81,5,82,25,28,83,83,71,15,15,44,3,55,47,84,85,83,66,78,99,26,72,90,39,6,68,39,72,70,76,11,96,48,68,45,35,42,44,86,91,10,58,98,30,37,54,75,9,67,84,71,41,34,84,32,61,26,87,95,8,55,35,48,53,98,30,93,80,56,76,73,81,12,72,82,64,35,11,40,73,51,29,92,97,81,67,87,77,74,38,70,67,27,75,53,100,29,64,11,48,0,51,91,77,96,85,70,68,47,3,23,24,87,47,71,8,95,73,39,53,5,64,13,61,27,56,89,48,13,22,25552
WTMTTTQKNH,59,79,69,29,4,33,100,78,87,2,34,78,87,30,38,53,78,96,93,52,35,62,8,2,80,41,64,92,96,28,35,83,78,80,90,5,63,29,28,14,52,94,36,3,3,29,54,70,0,28,92,54,75,53,56,7,66,82,8,17,90,100,47,79,81,100,14,43,37,16,1,93,26,96,45,40,15,91,60,26,38,55,0,60,40,8,32,58,76,68,67,38,28,20,2,93,48,30,1,95,83,64,29,39,2,64,99,53,59,53,33,30,86,98,70,25,61,78,11,45,57,39,19,17,24,38,81,9,38,68,38,46,82,2,81,54,8,53,66,80,84,74,39,37,28,93,48,54,85,9,11,64,37,21,6,43,93,84,64,23,49,28,61,36,13,28,73,43,22,85,29,5,99,43,69,33,9,12,49,28,13,88,55,81,27,98,77,33,72,31,10,21,82,46,28,77,1,85,14,40,82,62,21,17,8,85,74,47,67,82,71,99,95,38,85,19,68,84,51,4,16,63,55,34,49,82,63,14,4,35,4,52,37,61,81,26,11,31,79,26,21,2,1,25,3,59,27,19,47,24,27,33,100,37,94,64,93,5,65,95,96,21,69,51,52,77,58,53,99,72,25,23,7,77,94,46,92,14,12,29,45,54,37,87,38,95,15,18,62,88,64,100,0,46,49,100,77,4,90,39,36,23,4,74,20,6,33,62,56,35,11,36,52,95,23,44,61,10,70,94,13,44,78,30,76,43,24,57,27,94,27,52,8,33,14,79,68,47,7,58,51,88,91,19,72,95,5,38,30,94,48,62,58,37,32,61,92,76,70,59,22,47,100,69,53,66,72,38,80,36,37,95,41,31,96,59,77,83,14,33,90,91,87,75,69,90,40,61,38,69,0,86,23,59,84,75,87,2,61,98,88,32,5,32,73,40,97,35,97,76,31,95,65,17,71,23,20,0,24,74,68,39,96,0,20,12,63,12,80,91,26,61,85,89,75,48,62,87,51,87,100,35,80,60,17,31,83,93,96,41,10,42,36,36,89,75,81,24,6,1,32,31,81,93,61,15,68,46,79,91,0,14,44,15,73,83,22,37,71,94,46,70,72,19,31,47,46,78,91,76,15,89,74,87,27,78,17,39,65,40,25474
YCVVABGZXM,18,90,47,20,8,73,97,69,83,59,81,59,57,58,63,30,79,61,36,20,77,66,14,15,49,51,80,71,67,31,73,15,56,89,29,47,44,23,3,10,57,52,13,40,2,17,35,84,85,26,5,81,27,11,75,86,59,92,5,18,26,79,17,41,79,84,3,15,64,33,74,18,68,1,96,33,41,65,44,79,10,24,67,37,49,9,55,9,5,43,5,5,92,55,67,11,67,6,34,23,39,68,42,91,40,50,22,48,57,2,86,29,93,59,85,79,12,79,87,24,100,71,73,73,4,45,25,81,79,92,68,90,43,7,17,61,51,67,54,14,38,98,7,63,77,56,67,43,63,59,80,75,19,84,30,37,54,62,89,50,90,23,30,14,20,5,38,40,75,92,74,13,3,13,27,42,58,12,95,9,46,79,65,47,28,58,58,21,58,94,93,96,71,22,46,11,92,80,9,4,58,89,54,88,95,69,30,2,5,71,80,97,90,43,70,93,54,44,15,90,36,65,18,19,31,48,65,5,35,18,76,93,70,42,13,43,89,34,25,17,64,71,22,55,58,25,61,75,36,33,74,71,42,70,84,69,33,69,29,97,11,36,75,62,98,97,95,39,66,1,32,91,57,93,49,28,4,48,83,39,78,55,66,31,0,77,41,91,43,81,21,71,15,50,7,76,82,1,66,25,50,35,13,28,61,11,0,38,4,37,38,71,72,79,62,87,17,56,56,53,10,51,30,46,2,80,45,10,50,8,3,76,24,15,33,63,1,24,39,47,43,10,86,4,65,83,40,66,99,47,46,100,93,98,97,73,33,17,93,20,27,11,54,32,30,87,27,22,25,29,16,24,90,26,20,69,12,60,92,89,88,24,68,79,0,89,52,94,97,60,31,80,59,40,10,93,44,48,76,53,90,46,66,38,66,10,57,61,51,14,52,33,24,77,31,63,90,35,24,10,85,23,68,10,53,86,29,84,4,43,0,21,59,97,75,86,15,67,27,31,6,75,54,60,59,70,22,78,16,51,29,5,42,40,54,29,10,22,73,63,13,42,55,82,97,87,31,93,50,21,68,30,100,40,34,37,69,1,53,39,32,8,24,70,54,64,23,2,91,8,42,24,100,85,93,29,81,18,70,33,24545
